seq_len,total,ratio
109,129,13.953
116,133,12.782
122,148,17.568
125,151,16.556
127,156,16.667
130,153,14.379
136,152,10.526
140,169,15.385
142,164,11.585
148,167,11.377
154,175,12.000
158,183,13.661
164,183,10.383
165,190,11.053
170,190,10.526
172,206,15.049
174,199,11.055
177,196,8.163
184,203,8.867
189,203,6.897
197,210,5.714
201,212,4.717
205,220,6.364
208,224,6.696
210,225,5.333
214,229,5.240
219,231,4.762
221,241,5.809
228,243,6.173
229,250,6.000
231,247,5.668
236,258,8.527
240,261,8.046
243,266,7.895
247,265,6.415
249,268,5.597
255,278,8.273
263,278,5.396
267,287,6.620
272,293,7.167
275,299,7.358
278,299,6.355
281,302,6.291
285,304,4.605
292,302,3.311
295,314,4.777
300,314,4.459
305,319,3.762
306,321,3.427
311,326,4.601
317,338,6.213
322,341,4.985
326,345,4.638
332,347,4.323
336,353,4.533
338,364,6.319
340,360,4.167
342,368,6.250
348,364,4.396
352,373,5.630
357,381,6.299
362,396,8.586
363,396,7.323
366,398,7.286
369,396,5.808
376,407,7.371
382,398,4.020
383,399,3.008
389,405,3.951
392,412,4.126
393,412,2.913
400,420,4.762
402,422,3.318
406,428,5.140
407,429,4.196
409,429,3.963
414,431,3.944
418,443,5.643
419,444,4.505
427,448,4.688
434,449,3.341
438,463,5.400
444,469,5.330
449,483,7.039
454,483,6.004
458,483,4.969
461,490,5.714
465,485,3.918
472,492,3.862
476,491,1.833
481,496,2.823
487,501,2.595
492,503,2.187
493,514,3.113
494,515,3.301
496,515,3.107
498,516,2.713
502,512,1.562
511,522,2.107
seq_len,total,ratio
11,11,0.000
16,33,51.515
20,34,41.176
34,37,8.108
35,47,19.149
37,59,32.203
38,54,20.370
43,52,17.308
46,65,26.154
50,67,17.910
57,67,13.433
70,73,4.110
73,89,15.730
77,89,11.236
81,91,10.989
85,101,15.842
89,107,14.953
94,115,18.261
96,120,18.333
99,123,18.699
101,123,15.447
106,126,15.873
108,129,13.953
115,127,9.449
119,137,13.139
120,138,10.870
122,138,10.145
127,148,14.189
135,148,8.784
140,156,9.615
145,168,13.690
148,175,14.857
152,185,17.838
153,186,15.591
158,191,17.277
160,196,16.327
162,206,19.903
170,197,13.706
174,203,13.793
178,210,13.810
183,204,10.294
192,219,12.329
197,222,10.811
202,226,10.619
207,234,11.111
