seq_len,total,ratio
88,102,13.725
96,109,11.927
103,120,14.167
107,126,11.111
108,130,13.846
112,131,12.214
113,132,11.364
117,132,11.364
122,144,15.278
127,151,15.894
131,161,18.634
132,142,4.930
136,143,4.895
138,157,9.554
143,157,8.917
148,162,8.642
149,170,9.412
150,168,8.333
156,168,7.143
158,179,10.056
160,180,8.889
164,178,7.303
170,191,10.471
175,190,7.895
181,197,8.122
186,201,7.463
192,207,7.246
198,209,5.263
204,226,9.735
208,235,11.064
209,235,9.787
214,233,8.155
218,246,11.382
219,255,12.549
221,251,11.155
222,247,8.502
226,257,11.284
231,255,9.020
235,248,5.242
238,255,5.098
245,256,4.297
250,262,4.580
253,273,6.593
255,280,8.214
258,280,6.429
263,282,6.738
267,284,3.873
269,284,0.000
275,284,0.704
278,287,1.394
280,295,4.407
285,296,3.716
291,307,5.212
297,310,4.194
301,324,6.790
303,332,8.133
307,323,3.715
308,329,5.167
309,328,3.963
313,327,4.281
318,337,5.341
322,345,6.377
327,343,4.665
333,351,4.843
339,354,3.955
342,360,4.444
348,356,1.966
359,367,1.907
370,373,0.804
385,387,0.517
389,404,1.733
394,404,2.475
403,409,1.467
412,419,1.671
417,428,2.336
419,433,1.155
423,436,0.000
425,442,2.715
430,440,2.273
435,449,3.118
441,453,2.649
445,464,3.664
451,466,3.004
467,467,0.000
476,485,1.856
480,496,2.016
497,497,0.000
511,514,0.584
seq_len,total,ratio
11,11,0.000
14,25,40.000
18,33,45.455
23,35,34.286
35,40,7.500
37,50,18.000
42,53,20.755
43,62,22.581
52,65,20.000
54,71,18.310
59,74,17.568
66,75,12.000
68,89,21.348
72,88,18.182
75,97,20.619
76,96,17.708
79,97,14.433
81,102,16.667
86,101,13.861
88,110,18.182
89,102,8.824
90,103,8.738
93,105,10.476
98,118,16.949
103,121,14.876
105,130,16.154
111,122,9.016
118,135,12.593
122,143,14.685
126,152,16.447
131,150,12.000
132,153,11.765
136,153,11.111
142,157,9.554
149,162,8.025
153,169,8.876
159,178,10.674
168,189,11.111
173,192,9.375
178,192,6.771
187,197,5.076
191,212,9.906
194,219,10.959
197,221,10.407
202,221,8.597
206,233,10.730
210,230,7.391
216,228,5.263
223,239,6.695
224,248,8.468
229,254,9.843
230,255,8.235
234,256,7.812
235,255,6.275
240,261,8.046
243,277,11.913
244,269,7.063
249,272,8.088
255,272,6.250
260,284,8.451
262,298,11.074
265,290,8.276
270,291,7.216
271,298,8.054
275,300,8.333
279,304,8.224
285,308,7.468
292,310,5.806
295,316,4.747
296,321,6.231
300,319,5.016
306,322,4.969
309,327,5.199
314,340,7.647
318,355,10.423
322,359,10.028
326,369,11.653
331,371,10.782
335,372,9.946
341,377,9.549
350,379,7.652
356,384,7.292
357,393,8.142
361,394,8.122
363,400,8.500
365,401,8.479
366,398,6.784
371,399,7.018
377,405,6.914
381,419,9.069
387,429,9.790
393,436,9.862
395,437,9.153
400,436,7.339
405,449,9.800
409,449,8.909
414,459,9.804
418,467,10.064
423,474,10.759
424,474,9.916
428,474,9.705
431,480,9.375
436,479,8.768
439,489,10.020
442,485,8.454
444,489,8.793
450,491,8.147
456,489,6.748
459,504,8.333
463,499,7.014
468,506,7.510
469,507,6.312
471,509,6.876
475,514,7.393
476,507,4.931
484,508,4.724
488,512,4.688
493,524,5.725
496,520,4.423
498,533,6.004
501,530,5.094
505,528,4.167
510,533,4.315
512,540,4.630
