seq_len,total,ratio
63,72,12.500
64,73,12.329
65,74,12.162
68,85,20.000
73,85,14.118
78,102,23.529
82,102,19.608
85,102,16.667
90,119,24.370
93,119,21.849
95,119,20.168
98,119,17.647
105,132,20.455
110,142,22.535
114,142,19.718
120,152,21.053
124,152,18.421
130,154,15.584
137,156,12.179
142,161,11.801
147,178,17.416
150,178,15.730
152,178,14.607
156,180,13.333
158,180,12.222
162,192,15.625
165,197,16.244
169,198,14.646
172,198,13.131
177,209,15.311
180,217,17.051
184,217,15.207
190,227,16.300
194,227,14.537
198,228,13.158
201,228,11.842
208,243,14.403
212,243,12.757
217,250,13.200
222,256,13.281
224,258,13.178
228,262,12.977
233,274,14.964
238,274,13.139
242,281,13.879
249,296,15.878
255,296,13.851
259,300,13.667
262,310,15.484
264,310,14.839
266,310,14.194
267,311,14.148
272,319,14.734
278,322,13.665
286,334,14.371
287,334,14.072
292,339,13.864
297,348,14.655
301,360,16.389
303,360,15.833
308,360,14.444
312,370,15.676
315,371,15.094
318,373,14.745
323,375,13.867
324,376,13.830
328,389,15.681
331,389,14.910
335,397,15.617
338,397,14.861
343,402,14.677
348,402,13.433
354,418,15.311
361,418,13.636
364,426,14.554
368,436,15.596
373,436,14.450
379,440,13.864
385,450,14.444
388,450,13.778
390,450,13.333
396,452,12.389
405,468,13.462
411,476,13.655
412,476,13.445
416,476,12.605
418,482,13.278
423,490,13.673
429,491,12.627
430,492,12.602
435,497,12.475
440,502,12.351
446,520,14.231
448,520,13.846
453,520,12.885
456,520,12.308
463,531,12.806
468,538,13.011
472,543,13.076
477,552,13.587
482,566,14.841
486,571,14.886
489,571,14.361
496,577,14.038
506,589,14.092
509,589,13.582
514,590,12.881
seq_len,total,ratio
11,11,0.000
12,12,0.000
17,33,48.485
21,33,36.364
25,34,26.471
28,34,17.647
31,34,8.824
34,37,8.108
37,40,7.500
41,58,29.310
45,60,25.000
47,60,21.667
50,64,21.875
55,67,17.910
57,67,14.925
59,67,11.940
66,82,19.512
71,83,14.458
75,89,15.730
76,89,14.607
83,103,19.417
86,103,16.505
91,104,12.500
98,108,9.259
103,113,8.850
108,135,20.000
seq_len,total,ratio
11,11,0.000
14,20,30.000
18,29,37.931
19,29,34.483
23,29,20.690
30,46,34.783
36,46,21.739
38,46,17.391
41,47,12.766
45,47,4.255
47,49,4.082
52,62,16.129
57,68,16.176
58,68,14.706
62,68,8.824
66,82,19.512
69,82,15.854
75,96,21.875
78,96,18.750
79,96,17.708
85,100,15.000
89,108,17.593
91,108,15.741
96,112,14.286
99,112,11.607
104,123,15.447
108,130,16.923
112,133,15.789
115,134,14.179
116,134,13.433
118,137,13.869
122,154,20.779
125,154,18.831
131,160,18.125
135,170,20.588
140,173,19.075
142,173,17.919
148,177,16.384
151,177,14.689
159,182,12.637
164,187,12.299
165,188,12.234
169,205,17.561
171,205,16.585
174,205,15.122
180,214,15.888
183,214,14.486
185,214,13.551
189,214,11.682
191,216,11.574
199,237,16.034
204,241,15.353
205,241,14.938
207,241,14.108
211,241,12.448
228,258,11.628
245,275,10.909
262,292,10.274
279,309,9.709
296,326,9.202
313,343,8.746
330,360,8.333
347,377,7.958
364,394,7.614
381,411,7.299
398,428,7.009
415,445,6.742
432,462,6.494
449,479,6.263
466,496,6.048
483,513,5.848
500,530,5.660
517,547,5.484
seq_len,total,ratio
11,11,0.000
13,16,18.750
16,24,33.333
21,36,41.667
36,39,7.692
37,40,7.500
39,46,15.217
41,47,12.766
46,54,14.815
49,60,18.333
51,60,15.000
56,72,22.222
61,72,15.278
64,72,11.111
67,72,6.944
72,89,19.101
74,89,16.854
79,89,11.236
83,95,12.632
86,99,13.131
89,103,13.592
94,113,16.814
