seq_len,total,ratio
374,422,10.900
375,409,5.868
381,410,6.098
386,414,6.039
391,419,6.683
397,426,6.808
402,439,8.428
405,454,10.573
409,454,9.912
410,455,9.011
412,457,9.409
417,456,8.553
424,460,7.826
426,474,9.494
428,464,7.112
432,472,8.475
436,472,7.627
440,487,9.651
442,494,9.919
449,487,7.803
453,498,9.036
458,505,9.307
463,511,9.393
465,519,9.056
470,524,10.305
472,527,9.867
476,524,9.160
481,529,9.074
483,542,10.148
487,533,8.443
492,538,8.550
498,543,8.287
501,554,9.386
507,550,7.636
512,564,9.220
seq_len,total,ratio
11,11,0.000
14,21,28.571
16,37,48.649
20,38,44.737
22,42,40.476
26,46,41.304
30,47,34.043
31,53,33.962
34,47,25.532
37,54,25.926
42,60,30.000
47,61,22.951
51,76,30.263
56,70,18.571
57,70,12.857
60,81,22.222
64,73,12.329
65,80,11.250
67,82,14.634
72,88,18.182
76,104,25.962
81,100,17.000
86,110,20.909
90,104,10.577
94,112,14.286
99,115,12.174
103,118,12.712
107,124,13.710
110,133,15.789
115,132,12.879
117,138,11.594
123,139,10.791
127,146,12.329
128,145,9.655
129,142,6.338
134,148,7.432
139,150,6.000
145,156,7.051
151,166,9.036
153,168,7.143
160,168,4.762
165,185,10.811
167,191,10.471
171,191,9.948
179,194,7.732
180,202,8.911
185,205,9.756
190,216,12.037
198,226,12.389
199,235,13.617
203,235,13.191
211,231,8.658
216,239,9.623
220,247,10.931
225,252,10.714
230,256,9.766
232,265,11.698
236,268,11.940
241,277,12.996
246,287,14.286
251,287,12.544
252,296,13.514
258,295,12.542
262,297,11.785
263,306,12.418
268,307,12.704
272,321,14.953
276,317,12.934
281,324,12.654
285,320,10.625
286,324,10.802
287,326,11.043
292,332,12.048
293,332,10.241
296,339,11.799
299,336,10.714
301,343,11.370
305,334,8.683
306,341,8.798
311,342,9.064
316,351,9.972
322,356,9.551
325,360,8.611
327,356,7.022
330,362,8.287
333,364,7.967
339,357,4.762
344,369,6.775
345,370,5.135
348,376,6.383
351,370,4.595
356,378,5.820
360,380,5.263
361,381,4.462
