seq_len,total,ratio
135,149,9.396
141,164,14.024
143,166,13.855
147,177,16.949
151,190,20.526
158,168,5.952
160,170,5.882
162,172,5.814
163,173,5.780
173,191,9.424
177,200,11.500
183,222,17.568
185,224,17.411
192,236,18.644
194,239,18.828
201,205,1.951
204,212,3.774
209,223,6.278
214,234,8.547
218,249,12.450
221,253,12.648
226,272,16.912
232,286,18.881
237,244,2.869
244,259,5.792
246,261,5.747
248,263,5.703
249,264,5.682
254,271,6.273
258,284,9.155
268,303,11.551
269,304,11.513
272,307,11.401
276,322,14.286
279,325,14.154
285,345,17.391
288,348,17.241
291,296,1.689
293,298,1.678
298,310,3.871
302,317,4.732
306,321,4.673
308,323,4.644
313,337,7.122
318,350,9.143
322,362,11.050
326,371,12.129
328,373,12.064
332,379,12.401
341,397,14.106
350,411,14.842
351,351,0.000
353,353,0.000
355,355,0.000
356,356,0.000
363,373,2.681
364,374,2.674
368,389,5.398
369,390,5.385
374,395,5.316
380,413,7.990
385,421,8.551
389,440,11.591
393,456,13.816
397,473,16.068
410,490,16.327
416,428,2.804
421,449,6.236
424,452,6.195
430,472,8.898
437,480,8.958
442,491,9.980
446,510,12.549
450,527,14.611
459,540,15.000
464,469,1.066
467,475,1.684
472,493,4.260
475,499,4.810
480,504,4.762
486,510,4.706
491,515,4.660
499,529,5.671
501,531,5.650
506,554,8.664
511,572,10.664
seq_len,total,ratio
11,11,0.000
13,14,7.143
17,32,46.875
22,46,52.174
26,62,58.065
32,77,58.442
37,47,21.277
40,52,23.077
42,54,22.222
47,65,27.692
49,67,26.866
51,69,26.087
55,75,26.667
61,93,34.409
67,115,41.739
70,119,41.176
76,80,5.000
83,89,6.742
90,104,13.462
92,106,13.208
98,121,19.008
103,134,23.134
108,142,23.944
109,143,23.776
113,119,5.042
121,138,12.319
126,151,16.556
130,167,22.156
133,175,24.000
138,195,29.231
143,155,7.742
147,164,10.366
152,179,15.084
153,180,15.000
157,190,17.368
162,203,20.197
168,215,21.860
173,222,22.072
178,183,2.732
182,196,7.143
183,197,7.107
185,199,7.035
188,202,6.931
198,225,12.000
201,228,11.842
204,232,12.069
208,242,14.050
209,243,13.992
217,224,3.125
225,246,8.537
234,261,10.345
235,262,10.305
236,263,10.266
237,264,10.227
240,269,10.781
245,284,13.732
246,285,13.684
252,299,15.719
256,316,18.987
257,317,18.927
266,275,3.273
269,278,3.237
273,291,6.186
278,309,10.032
281,312,9.936
283,316,10.443
289,329,12.158
293,344,14.826
299,363,17.631
302,368,17.935
304,305,0.328
308,311,0.965
312,323,3.406
314,325,3.385
320,339,5.605
322,342,5.848
326,347,6.052
336,362,7.182
340,373,8.847
341,374,8.824
343,376,8.777
348,397,12.343
350,400,12.500
355,373,4.826
362,389,6.941
364,392,7.143
368,404,8.911
373,418,10.766
377,433,12.933
382,445,14.157
387,399,3.008
392,416,5.769
394,418,5.742
399,430,7.209
402,434,7.373
408,455,10.330
409,456,10.307
415,473,12.262
419,477,12.159
429,492,12.805
436,508,14.173
441,517,14.700
444,523,15.105
446,525,15.048
448,527,14.991
451,453,0.442
457,460,0.652
467,478,2.301
472,490,3.673
473,491,3.666
479,508,5.709
483,514,6.031
485,516,6.008
489,530,7.736
491,532,7.707
497,540,7.963
499,542,7.934
504,558,9.677
507,568,10.739
511,584,12.500
seq_len,total,ratio
11,11,0.000
14,20,30.000
18,40,55.000
19,41,53.659
25,56,55.357
30,69,56.522
35,42,16.667
39,51,23.529
44,63,30.159
46,65,29.231
51,80,36.250
53,82,35.366
58,66,12.121
63,81,22.222
67,95,29.474
71,108,34.259
74,112,33.929
78,116,32.759
83,91,8.791
89,108,17.593
94,122,22.951
96,124,22.581
97,97,0.000
98,98,0.000
102,109,6.422
107,129,17.054
108,130,16.923
109,131,16.794
113,138,18.116
116,143,18.881
118,146,19.178
123,134,8.209
129,147,12.245
134,156,14.103
136,160,15.000
138,162,14.815
142,175,18.857
148,190,22.105
152,152,0.000
156,159,1.887
161,177,9.040
163,179,8.939
167,185,9.730
174,200,13.000
177,204,13.235
180,213,15.493
187,227,17.621
192,243,20.988
195,247,21.053
199,208,4.327
201,211,4.739
205,222,7.658
207,224,7.589
212,245,13.469
216,255,15.294
220,275,20.000
225,290,22.414
231,243,4.938
236,255,7.451
243,262,7.252
248,281,11.744
250,284,11.972
251,285,11.930
255,297,14.141
259,310,16.452
263,317,17.035
269,276,2.536
276,289,4.498
282,309,8.738
286,325,12.000
291,343,15.160
296,364,18.681
303,380,20.263
306,306,0.000
310,324,4.321
315,343,8.163
325,360,9.722
328,364,9.890
330,366,9.836
336,387,13.178
343,404,15.099
349,413,15.496
353,361,2.216
355,364,2.473
360,380,5.263
363,383,5.222
365,386,5.440
369,402,8.209
374,408,8.333
378,415,8.916
383,426,10.094
386,429,10.023
391,440,11.136
393,444,11.486
397,462,14.069
401,471,14.862
405,419,3.341
410,431,4.872
412,433,4.850
416,449,7.350
417,450,7.333
422,457,7.659
430,476,9.664
437,488,10.451
440,491,10.387
444,498,10.843
447,501,10.778
