seq_len,total,ratio
470,648,27.469
476,648,26.543
480,661,27.383
484,672,27.976
488,680,28.235
493,687,28.239
498,699,28.755
seq_len,total,ratio
11,11,0.000
15,15,0.000
21,21,0.000
25,25,0.000
31,37,16.216
36,37,2.703
41,49,16.327
45,57,21.053
49,57,14.035
52,63,17.460
58,69,15.942
63,93,32.258
69,93,25.806
70,93,24.731
74,93,20.430
80,115,30.435
88,115,23.478
99,124,20.161
102,125,18.400
104,127,18.110
105,128,17.969
109,132,17.424
110,133,17.293
117,155,24.516
121,155,21.935
126,177,28.814
132,177,25.424
135,177,23.729
140,178,21.348
143,184,22.283
148,189,21.693
150,191,21.466
155,196,20.918
160,206,22.330
164,217,24.424
170,221,23.077
171,221,22.624
174,221,21.267
177,224,20.982
181,237,23.629
182,237,23.207
186,248,25.000
189,248,23.790
194,248,21.774
199,252,21.032
202,258,21.705
207,267,22.472
213,278,23.381
214,278,23.022
220,295,25.424
226,295,23.390
231,311,25.723
233,311,25.080
238,321,25.857
244,321,23.988
247,324,23.765
253,330,23.333
260,344,24.419
267,344,22.384
271,352,23.011
274,365,24.932
279,365,23.562
284,376,24.468
287,376,23.670
288,377,23.607
293,396,26.010
301,406,25.862
305,406,24.877
309,418,26.077
313,418,25.120
319,428,25.467
322,435,25.977
324,437,25.858
329,458,28.166
333,459,27.451
338,468,27.778
343,469,26.866
346,480,27.917
347,480,27.708
352,483,27.122
356,491,27.495
362,491,26.273
365,502,27.291
373,507,26.430
378,521,27.447
382,521,26.679
388,533,27.205
392,533,26.454
395,536,26.306
399,543,26.519
407,556,26.799
411,556,26.079
413,558,25.986
416,561,25.847
419,564,25.709
422,571,26.095
426,579,26.425
431,591,27.073
436,593,26.476
438,595,26.387
440,597,26.298
443,600,26.167
449,620,27.581
457,621,26.409
461,621,25.765
463,628,26.274
468,634,26.183
470,636,26.101
475,656,27.591
483,661,26.929
491,669,26.607
495,685,27.737
499,685,27.153
502,693,27.561
503,693,27.417
504,694,27.378
505,695,27.338
509,699,27.182
517,712,27.388
seq_len,total,ratio
11,11,0.000
13,16,18.750
17,28,39.286
21,37,43.243
24,37,35.135
31,39,20.513
38,59,35.593
42,59,28.814
43,60,28.333
47,72,34.722
50,72,30.556
54,78,30.769
57,81,29.630
59,87,32.184
66,98,32.653
69,101,31.683
75,115,34.783
80,122,34.426
84,122,31.148
93,131,29.008
94,132,28.788
99,137,27.737
103,148,30.405
105,148,29.054
110,162,32.099
114,162,29.630
121,164,26.220
128,183,30.055
130,183,28.962
133,183,27.322
135,185,27.027
139,201,30.846
143,201,28.856
149,213,30.047
154,223,30.942
159,223,28.700
163,223,26.906
167,227,26.432
169,229,26.201
176,236,25.424
180,250,28.000
184,250,26.400
185,250,26.000
189,256,26.172
196,263,25.475
201,268,25.000
206,273,24.542
211,278,24.101
215,285,24.561
219,289,24.221
226,312,27.564
228,312,26.923
232,312,25.641
237,334,29.042
240,334,28.144
243,337,27.893
247,346,28.613
248,346,28.324
251,355,29.296
259,368,29.620
266,378,29.630
268,384,30.208
273,403,32.258
277,404,31.436
278,404,31.188
284,404,29.703
290,416,30.288
297,425,30.118
300,427,29.742
seq_len,total,ratio
11,11,0.000
13,16,18.750
17,32,46.875
18,32,43.750
23,32,28.125
28,40,30.000
35,52,32.692
36,52,30.769
39,65,40.000
45,80,43.750
48,80,40.000
52,81,35.802
56,95,41.053
61,96,36.458
62,96,35.417
65,96,32.292
72,104,30.769
75,110,31.818
77,116,33.621
79,118,33.051
80,119,32.773
87,134,35.075
92,134,31.343
94,140,32.857
97,143,32.168
99,145,31.724
103,161,36.025
106,161,34.161
107,161,33.540
113,173,34.682
115,173,33.526
116,174,33.333
119,187,36.364
124,198,37.374
126,198,36.364
130,198,34.343
132,204,35.294
138,221,37.557
144,227,36.564
151,244,38.115
155,250,38.000
160,250,36.000
163,256,36.328
168,271,38.007
172,282,39.007
175,282,37.943
181,288,37.153
185,295,37.288
187,297,37.037
192,302,36.424
199,318,37.421
207,325,36.308
210,328,35.976
214,346,38.150
217,346,37.283
223,346,35.549
228,356,35.955
233,356,34.551
238,369,35.501
241,369,34.688
245,384,36.198
248,384,35.417
253,394,35.787
258,394,34.518
261,400,34.750
266,405,34.321
267,406,34.236
271,422,35.782
273,422,35.308
282,432,34.722
286,436,34.404
289,439,34.169
294,444,33.784
298,451,33.925
304,457,33.479
306,467,34.475
311,475,34.526
313,477,34.382
319,493,35.294
322,495,34.949
329,499,34.068
332,509,34.774
337,531,36.535
338,531,36.347
341,531,35.782
344,531,35.217
348,536,35.075
353,540,34.630
358,549,34.791
362,557,35.009
371,571,35.026
375,575,34.783
378,578,34.602
380,580,34.483
386,586,34.130
391,595,34.286
396,610,35.082
400,615,34.959
410,625,34.400
413,635,34.961
417,637,34.537
423,642,34.112
427,652,34.509
431,661,34.796
434,661,34.342
439,680,35.441
443,682,35.044
445,682,34.751
451,692,34.827
455,697,34.720
462,699,33.906
466,714,34.734
471,721,34.674
478,725,34.069
482,741,34.953
485,741,34.548
491,746,34.182
493,748,34.091
497,758,34.433
502,761,34.034
509,774,34.238
516,775,33.419
