seq_len,total,ratio
131,279,53.047
137,293,53.242
140,296,52.703
141,297,52.525
146,317,53.943
151,327,53.823
157,349,55.014
163,370,55.946
169,390,56.667
171,393,56.489
176,402,56.219
178,405,56.049
183,420,56.429
184,421,56.295
190,433,56.120
195,451,56.763
199,460,56.739
200,461,56.616
206,484,57.438
210,493,57.404
213,499,57.315
218,504,56.746
222,513,56.725
227,520,56.346
229,522,56.130
234,543,56.906
239,564,57.624
241,566,57.420
245,572,57.168
249,580,57.069
253,591,57.191
254,592,57.095
257,599,57.095
262,621,57.810
263,622,57.717
265,624,57.532
267,627,57.416
274,649,57.781
276,651,57.604
279,661,57.791
282,665,57.594
285,673,57.652
290,681,57.416
293,686,57.289
300,697,56.958
302,701,56.919
307,721,57.420
311,728,57.280
312,729,57.202
316,738,57.182
320,750,57.333
321,751,57.257
326,765,57.386
331,780,57.564
332,781,57.490
338,802,57.855
340,804,57.711
345,819,57.875
347,823,57.837
351,832,57.812
357,848,57.901
362,859,57.858
365,867,57.901
373,885,57.853
376,890,57.753
379,893,57.559
386,912,57.675
388,914,57.549
392,919,57.345
397,937,57.631
402,954,57.862
409,975,58.051
415,997,58.375
421,1019,58.685
430,1031,58.293
434,1040,58.269
438,1052,58.365
447,1069,58.185
450,1074,58.101
456,1088,58.088
464,1110,58.198
466,1112,58.094
472,1127,58.119
474,1129,58.016
486,1145,57.555
491,1160,57.672
496,1173,57.715
508,1187,57.203
515,1204,57.226
seq_len,total,ratio
11,11,0.000
12,12,0.000
15,17,11.765
19,31,38.710
20,32,37.500
26,44,40.909
30,60,50.000
38,79,51.899
42,92,54.348
47,108,56.481
55,121,54.545
61,138,55.797
64,145,55.862
67,149,55.034
69,151,54.305
72,156,53.846
74,158,53.165
79,164,51.829
82,168,51.190
84,170,50.588
88,187,52.941
90,189,52.381
92,191,51.832
93,192,51.562
95,194,51.031
101,210,51.905
107,231,53.680
111,247,55.061
116,255,54.510
123,262,53.053
127,271,53.137
