seq_len,total,ratio
326,361,8.864
330,355,6.479
334,356,6.180
336,362,6.630
339,363,6.061
346,361,3.324
349,374,6.150
356,370,3.784
360,380,5.263
361,381,3.937
365,386,5.440
366,387,3.618
369,392,4.337
376,390,3.590
383,400,4.250
388,408,4.902
389,415,5.301
395,417,5.276
403,421,4.276
406,427,3.981
409,428,3.738
415,430,3.488
421,440,4.318
424,446,4.036
428,450,4.667
436,456,4.386
441,469,5.970
445,469,5.117
452,475,4.842
455,481,4.782
459,491,6.314
466,492,5.285
467,493,4.462
469,505,6.139
474,503,5.765
481,503,3.976
487,513,5.068
493,517,4.642
498,530,6.038
500,532,5.451
502,533,5.066
510,530,3.774
515,537,3.911
seq_len,total,ratio
11,11,0.000
14,25,40.000
18,34,47.059
22,42,45.238
27,41,34.146
32,55,41.818
33,56,32.143
34,56,33.929
38,71,43.662
40,62,32.258
41,64,29.688
48,63,20.635
54,71,23.944
60,76,18.421
61,72,11.111
65,73,10.959
69,87,19.540
73,89,17.978
79,103,23.301
84,109,22.936
88,124,29.032
91,137,31.387
93,128,25.781
97,136,28.676
99,137,26.277
101,145,28.276
105,139,22.302
108,144,21.528
109,145,22.069
112,137,16.788
115,140,17.143
118,148,18.919
123,143,12.587
124,143,10.490
128,148,13.514
132,150,10.667
138,158,12.658
141,165,13.939
146,170,12.941
147,165,7.879
148,165,8.485
156,163,4.294
160,174,5.747
165,176,6.250
168,180,6.111
172,191,9.948
178,200,10.000
181,193,4.663
185,205,9.756
190,206,7.767
194,210,3.810
197,211,4.739
202,214,1.402
204,219,5.479
207,221,4.977
213,225,5.333
215,230,4.348
220,236,6.780
225,242,7.025
227,250,6.800
234,253,7.510
240,268,10.448
242,268,8.955
249,268,7.090
255,273,6.593
256,274,4.380
260,281,7.117
265,289,8.304
272,291,5.842
275,301,8.306
279,298,6.376
281,306,7.190
283,308,7.143
289,308,6.169
294,315,6.032
302,316,4.430
307,321,4.361
314,332,5.422
325,339,4.130
333,340,2.059
334,347,2.882
336,351,2.564
341,354,3.107
347,357,2.521
350,364,3.297
355,365,2.740
358,375,4.267
360,381,4.462
368,381,3.412
373,390,4.359
377,405,6.914
379,414,7.729
384,408,5.882
387,409,4.890
397,413,3.874
404,421,4.038
405,428,4.673
410,433,5.081
414,436,4.587
422,437,3.432
426,452,5.531
429,455,5.275
433,455,4.835
436,471,7.006
440,467,5.782
444,475,6.526
449,476,5.672
452,476,3.571
457,477,4.193
461,491,6.110
462,491,2.648
479,491,2.444
496,496,0.000
513,513,0.000
