seq_len,total,ratio
46,61,21.311
51,68,23.529
56,77,27.273
61,81,23.457
66,88,23.864
70,90,20.000
73,89,13.483
75,89,13.483
84,91,7.692
89,111,19.820
90,112,16.071
94,121,22.314
98,127,22.835
100,140,27.143
104,136,23.529
105,136,19.853
109,136,18.382
112,146,21.233
117,141,17.021
119,155,21.290
124,152,18.421
129,156,17.308
138,157,12.102
142,168,15.476
144,178,16.854
147,179,16.760
152,174,12.644
157,178,11.798
158,185,12.973
162,186,12.903
169,192,11.458
178,193,7.772
183,212,13.679
190,212,10.377
192,218,10.092
193,219,10.046
195,219,8.219
198,217,8.295
201,226,10.177
206,221,6.787
210,226,7.080
215,233,6.867
217,245,9.796
220,242,7.851
225,242,7.025
228,250,8.000
231,258,9.302
236,261,9.579
240,267,9.363
245,263,6.844
251,278,9.712
253,284,9.507
257,285,9.825
259,286,8.741
264,287,8.014
269,295,8.814
270,296,7.432
276,300,8.000
280,303,6.271
284,309,8.091
286,320,10.000
291,320,9.062
295,321,7.165
299,331,9.366
300,324,6.173
306,338,9.467
311,352,11.648
314,352,9.659
317,357,10.364
321,352,8.523
323,352,7.386
328,357,8.123
329,358,6.983
330,358,6.704
334,364,8.242
339,367,7.629
343,378,9.259
345,388,10.567
352,393,10.433
356,398,10.553
359,407,11.548
361,408,10.784
365,404,9.653
367,413,9.927
372,416,10.577
375,421,10.451
377,423,10.165
380,427,10.773
382,431,10.673
385,431,10.441
388,424,8.255
389,424,7.547
393,432,9.028
395,444,10.586
399,446,10.314
402,438,7.763
405,442,7.919
410,440,6.818
414,454,8.811
418,459,8.932
419,468,9.615
423,465,8.602
429,460,6.739
435,468,7.051
438,472,6.992
439,477,7.128
445,481,7.277
450,477,5.451
453,483,6.004
459,480,4.375
464,492,5.691
468,497,5.231
472,499,5.210
476,504,5.357
480,502,3.785
483,508,4.528
488,513,4.873
494,514,3.891
504,515,2.136
521,521,0.000
seq_len,total,ratio
11,11,0.000
16,33,51.515
20,35,42.857
24,38,36.842
30,46,34.783
36,54,31.481
39,58,29.310
42,58,24.138
44,63,25.397
45,65,24.615
47,66,24.242
52,65,20.000
56,74,24.324
57,75,18.667
66,77,14.286
70,92,22.826
75,88,14.773
77,92,10.870
78,97,16.495
79,96,13.542
84,99,15.152
90,110,18.182
94,123,22.764
96,128,21.875
98,116,12.069
101,126,19.048
105,131,19.847
110,137,18.978
113,143,19.580
119,138,13.768
122,146,15.068
126,142,10.563
131,151,13.245
135,163,17.178
141,168,16.071
146,179,18.436
151,195,22.564
154,196,20.918
162,195,16.923
166,200,16.500
172,201,14.428
175,217,18.433
181,210,13.810
188,213,11.737
193,220,12.273
194,221,10.407
198,235,14.894
203,233,12.876
205,237,11.814
207,234,10.256
210,241,11.203
215,244,11.885
216,253,12.648
219,249,11.245
222,255,12.549
225,261,13.410
227,257,10.895
235,257,8.171
240,268,9.701
244,263,6.464
245,263,5.703
250,261,4.215
254,273,6.960
256,281,8.185
258,286,8.392
262,282,6.383
267,294,9.184
272,295,7.458
277,294,5.102
281,300,6.333
283,310,8.065
287,306,5.882
292,317,7.886
296,328,9.451
300,334,9.880
306,330,7.273
309,338,7.692
313,344,8.721
319,341,6.452
323,352,8.239
324,353,7.082
329,352,6.534
335,359,6.407
338,364,6.319
348,364,4.121
353,368,4.076
358,376,4.787
360,378,3.439
364,388,5.928
366,388,4.897
371,388,4.381
373,395,4.810
377,389,3.085
378,395,2.785
380,399,3.759
387,394,1.777
391,409,3.912
392,408,2.206
401,408,1.716
404,418,2.871
410,420,2.381
412,432,4.167
417,428,2.570
420,438,3.653
424,445,4.719
430,445,3.371
436,452,3.540
441,459,3.922
449,460,2.391
455,466,1.931
460,472,2.542
466,477,2.306
471,490,3.878
475,500,4.800
481,500,3.800
486,508,4.331
494,513,3.704
500,519,3.661
505,524,3.626
509,530,3.962
511,541,4.991
seq_len,total,ratio
11,11,0.000
14,25,40.000
16,28,35.714
20,41,51.220
24,43,39.535
29,47,38.298
35,61,42.623
41,65,36.923
46,77,40.260
51,82,37.805
53,87,35.632
57,90,34.444
59,85,27.059
65,88,26.136
70,94,25.532
71,102,26.471
76,107,28.972
81,107,24.299
87,109,19.266
91,113,17.699
97,118,17.797
101,133,23.308
102,128,15.625
105,128,16.406
108,140,22.143
114,145,21.379
115,146,19.178
117,151,21.192
121,150,19.333
125,158,20.886
128,166,21.084
